city,corridor,zone,hour,day_of_week,vehicle_count,historical_avg_speed_kmh,is_tech_corridor,rain_factor,target_speed_kmh,congestion_level
Bengaluru,Central Silk Board Junction,BLR_SOUTH,3,4,222,18.0,1,0.5,5.7,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,23,4,384,48.0,1,1.0,22.4,MODERATE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,9,3,421,35.0,0,1.0,8.8,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,20,5,229,20.0,1,0.5,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,22,5,359,18.0,1,1.0,8.8,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,15,5,348,22.0,0,0.5,5.5,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,19,0,427,12.0,1,0.5,4.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,4,3,156,24.0,0,1.0,16.7,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,16,0,250,24.0,0,1.0,14.4,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,23,6,369,24.0,0,1.0,11.5,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,10,3,249,20.0,1,1.0,4.9,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,13,4,431,22.0,0,1.0,9.2,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,13,5,413,35.0,0,1.0,15.3,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,14,3,118,16.0,1,1.0,11.7,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,0,6,359,24.0,0,1.0,11.8,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,1,0,101,24.0,0,1.0,18.0,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,12,2,308,35.0,0,1.0,19.0,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,17,0,492,18.0,1,1.0,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,5,4,296,48.0,1,1.0,26.6,MODERATE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,9,3,74,20.0,1,0.5,4.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,22,5,522,24.0,0,1.0,7.9,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,20,1,490,20.0,1,1.0,4.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,15,4,222,24.0,0,0.5,7.5,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,18,4,562,12.0,1,1.0,4.0,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,14,6,272,22.0,0,1.0,12.7,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,9,4,445,24.0,0,0.5,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,8,4,142,12.0,1,1.0,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,10,5,66,35.0,0,1.0,16.1,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,9,2,163,48.0,1,1.0,13.6,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,7,0,491,20.0,1,1.0,7.2,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,13,1,455,12.0,1,1.0,4.7,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,22,5,121,48.0,1,1.0,35.0,LOW
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,10,0,158,12.0,1,1.0,4.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,10,3,111,24.0,0,1.0,10.4,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,17,0,515,35.0,0,1.0,6.9,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,22,4,135,24.0,0,1.0,17.2,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,4,2,240,20.0,1,1.0,12.2,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,6,0,204,35.0,0,1.0,22.6,MODERATE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,22,2,552,18.0,1,0.5,4.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,0,6,371,16.0,1,1.0,7.7,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,8,6,399,16.0,1,0.5,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,10,1,225,12.0,1,1.0,4.0,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,15,3,222,22.0,0,1.0,13.8,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,8,6,323,16.0,1,1.0,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,13,4,445,48.0,1,0.5,9.7,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,10,4,464,22.0,0,1.0,5.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,13,0,68,35.0,0,1.0,27.4,MODERATE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,4,2,562,18.0,1,1.0,5.2,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,9,5,65,18.0,1,1.0,5.8,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,19,4,573,24.0,0,1.0,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,4,1,195,18.0,1,1.0,11.8,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,6,6,200,20.0,1,1.0,13.0,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,0,6,530,35.0,0,1.0,11.2,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,19,2,248,22.0,0,1.0,7.8,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,9,3,550,12.0,1,1.0,4.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,16,0,574,20.0,1,1.0,5.5,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,12,6,205,22.0,0,1.0,14.2,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,13,6,574,18.0,1,1.0,5.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,9,1,158,16.0,1,1.0,4.6,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,3,4,314,35.0,0,0.5,9.4,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,13,1,140,24.0,0,0.5,8.5,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,8,4,543,22.0,0,1.0,4.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,7,4,303,20.0,1,1.0,10.9,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,19,4,114,48.0,1,1.0,14.5,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,11,1,255,24.0,0,1.0,8.4,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,13,4,361,18.0,1,1.0,8.8,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,11,3,376,16.0,1,1.0,4.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,7,4,549,24.0,0,0.5,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,4,3,414,18.0,1,1.0,7.8,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,9,2,435,12.0,1,1.0,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,6,2,325,18.0,1,0.5,4.7,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,19,6,324,18.0,1,1.0,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,12,4,370,18.0,1,1.0,8.6,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,20,4,131,22.0,0,1.0,9.3,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,8,2,133,12.0,1,1.0,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,8,4,219,18.0,1,1.0,4.7,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,6,6,62,12.0,1,1.0,9.5,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,14,3,74,16.0,1,1.0,12.4,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,6,6,465,16.0,1,1.0,6.2,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,22,4,181,16.0,1,1.0,10.7,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,8,0,507,18.0,1,1.0,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,21,4,292,35.0,0,1.0,11.5,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,15,0,251,22.0,0,1.0,13.2,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,9,3,207,22.0,0,0.5,4.2,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,1,1,88,22.0,0,0.5,8.4,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,0,1,521,35.0,0,1.0,11.5,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,7,4,209,22.0,0,1.0,14.1,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,20,2,116,18.0,1,0.5,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,17,3,152,48.0,1,1.0,13.8,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,15,4,63,12.0,1,0.5,4.7,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,11,5,533,12.0,1,1.0,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,9,1,584,48.0,1,1.0,5.3,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,6,4,105,16.0,1,1.0,11.9,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,19,3,451,48.0,1,0.5,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,19,0,268,12.0,1,1.0,4.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,4,1,386,20.0,1,1.0,9.3,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,5,3,248,48.0,1,1.0,28.9,MODERATE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,11,4,565,12.0,1,0.5,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,1,0,309,35.0,0,1.0,18.9,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,5,6,69,20.0,1,1.0,15.6,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,19,4,74,12.0,1,1.0,4.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,7,2,284,20.0,1,1.0,11.3,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,0,0,223,24.0,0,1.0,15.0,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,13,5,174,48.0,1,1.0,32.4,LOW
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,23,4,308,35.0,0,1.0,19.0,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,4,0,507,22.0,0,0.5,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,5,6,63,48.0,1,1.0,37.8,LOW
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,14,2,404,35.0,0,1.0,15.6,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,12,0,129,35.0,0,1.0,25.2,MODERATE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,23,4,539,24.0,0,1.0,7.5,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,16,5,356,12.0,1,1.0,5.9,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,13,2,426,22.0,0,1.0,9.3,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,18,3,74,24.0,0,0.5,5.5,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,6,4,171,20.0,1,1.0,13.6,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,13,1,322,12.0,1,0.5,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,18,2,460,18.0,1,1.0,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,21,3,231,48.0,1,1.0,12.2,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,0,5,562,48.0,1,1.0,13.8,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,18,0,391,22.0,0,1.0,5.9,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,18,0,324,48.0,1,0.5,5.2,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,1,1,588,20.0,1,1.0,5.2,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,9,1,497,24.0,0,0.5,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,13,4,586,12.0,1,1.0,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,17,3,130,35.0,0,1.0,14.8,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,6,5,464,20.0,1,1.0,7.7,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,18,2,499,35.0,0,1.0,7.2,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,12,4,402,18.0,1,1.0,8.1,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,15,1,156,48.0,1,1.0,33.3,LOW
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,21,5,423,12.0,1,1.0,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,6,6,202,48.0,1,1.0,31.1,LOW
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,12,2,86,12.0,1,1.0,9.2,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,8,3,331,22.0,0,1.0,6.7,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,0,3,427,24.0,0,1.0,10.2,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,23,1,447,22.0,0,1.0,8.9,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,14,4,214,22.0,0,1.0,14.0,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,22,6,458,18.0,1,0.5,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,12,3,288,35.0,0,1.0,19.7,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,13,0,264,24.0,0,1.0,14.1,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,14,1,436,16.0,1,1.0,6.6,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,14,5,425,20.0,1,1.0,8.5,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,23,2,404,35.0,0,1.0,15.6,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,18,3,505,12.0,1,1.0,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,11,5,307,48.0,1,0.5,5.4,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,6,5,62,18.0,1,1.0,14.2,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,2,1,570,24.0,0,0.5,4.0,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,13,6,507,22.0,0,1.0,7.5,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,3,4,505,20.0,1,1.0,6.9,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,4,0,486,35.0,0,1.0,12.7,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,20,4,519,18.0,1,1.0,4.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,9,2,243,20.0,1,0.5,4.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,15,0,280,24.0,0,1.0,13.7,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,16,6,495,20.0,1,0.5,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,21,4,447,18.0,1,0.5,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,12,0,557,48.0,1,1.0,14.1,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,6,2,518,20.0,1,1.0,6.6,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,16,1,529,48.0,1,1.0,15.4,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,11,4,381,35.0,0,1.0,9.7,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,3,4,283,24.0,0,1.0,13.6,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,2,4,96,18.0,1,1.0,13.6,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,12,5,316,22.0,0,1.0,11.7,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,0,2,221,16.0,1,1.0,10.1,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,15,5,543,16.0,1,1.0,4.9,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,17,3,242,16.0,1,1.0,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,15,1,242,18.0,1,1.0,10.9,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,18,1,162,12.0,1,1.0,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,6,3,137,35.0,0,1.0,25.0,MODERATE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,0,4,193,48.0,1,1.0,31.5,LOW
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,3,0,557,35.0,0,1.0,10.3,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,9,5,92,22.0,0,1.0,9.8,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,15,5,537,35.0,0,1.0,11.0,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,20,2,68,12.0,1,1.0,4.0,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,23,3,134,22.0,0,1.0,15.8,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,20,2,365,35.0,0,0.5,5.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,13,6,202,35.0,0,1.0,22.7,MODERATE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,14,5,391,20.0,1,1.0,9.2,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,9,1,301,24.0,0,1.0,7.8,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,13,5,585,48.0,1,1.0,12.7,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,16,6,283,16.0,1,1.0,9.1,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,5,5,544,48.0,1,1.0,14.7,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,22,6,448,35.0,0,0.5,7.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,6,4,461,35.0,0,0.5,6.8,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,10,4,458,12.0,1,0.5,4.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,3,3,598,20.0,1,1.0,5.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,6,0,294,35.0,0,1.0,19.5,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,23,2,466,18.0,1,1.0,6.9,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,13,2,151,35.0,0,1.0,24.5,MODERATE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,11,5,411,18.0,1,1.0,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,3,4,69,18.0,1,1.0,14.1,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,17,4,101,48.0,1,1.0,14.8,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,14,2,453,16.0,1,1.0,6.4,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,19,5,536,35.0,0,1.0,6.5,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,18,4,293,16.0,1,1.0,4.0,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,19,1,302,22.0,0,1.0,7.1,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,16,2,66,16.0,1,1.0,12.5,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,20,6,595,20.0,1,0.5,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,9,6,468,12.0,1,1.0,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,8,5,106,18.0,1,1.0,5.5,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,10,5,571,24.0,0,1.0,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,23,6,234,48.0,1,1.0,29.6,MODERATE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,17,4,226,18.0,1,1.0,4.6,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,7,4,330,24.0,0,0.5,6.2,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,10,1,95,16.0,1,1.0,5.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,4,3,271,20.0,1,0.5,5.8,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,10,1,394,35.0,0,1.0,9.4,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,2,2,439,35.0,0,0.5,7.2,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,9,5,111,48.0,1,1.0,14.6,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,13,1,465,12.0,1,1.0,4.6,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,14,6,326,20.0,1,1.0,10.5,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,1,2,66,48.0,1,1.0,37.6,LOW
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,18,1,446,12.0,1,1.0,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,20,1,347,18.0,1,1.0,4.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,1,4,112,16.0,1,1.0,11.8,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,7,2,298,24.0,0,1.0,13.2,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,6,2,567,22.0,0,1.0,6.2,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,2,1,280,18.0,1,1.0,10.3,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,19,5,82,12.0,1,1.0,4.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,2,3,314,24.0,0,1.0,12.9,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,10,0,94,20.0,1,1.0,6.2,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,12,0,574,35.0,0,0.5,4.8,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,14,6,125,12.0,1,0.5,4.3,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,1,3,427,16.0,1,1.0,6.8,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,9,0,449,22.0,0,1.0,5.2,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,10,6,277,16.0,1,1.0,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,22,5,435,48.0,1,1.0,19.9,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,9,5,570,16.0,1,1.0,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,5,2,87,12.0,1,1.0,9.2,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,23,2,493,16.0,1,0.5,4.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,4,6,80,20.0,1,0.5,7.7,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,16,3,74,22.0,0,1.0,17.1,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,21,2,365,48.0,1,0.5,4.8,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,18,4,239,48.0,1,1.0,12.1,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,21,1,287,24.0,0,1.0,7.9,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,0,4,471,35.0,0,1.0,13.3,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,14,0,600,22.0,0,1.0,5.5,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,10,5,522,12.0,1,0.5,4.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,5,4,175,20.0,1,0.5,6.8,SEVERE
