city,corridor,zone,hour,day_of_week,vehicle_count,historical_avg_speed_kmh,target_speed_kmh,congestion_level
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,12,5,239,25.0,14.9,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,20,6,116,45.0,15.4,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,7,5,136,20.0,14.1,HEAVY
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,17,2,191,18.0,5.5,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,2,0,517,35.0,10.5,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,6,3,234,25.0,15.0,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,6,1,328,22.0,11.0,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,23,2,344,14.0,6.8,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,19,6,484,18.0,5.0,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,6,1,250,25.0,14.6,HEAVY
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,3,6,367,25.0,11.5,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,18,3,417,16.0,5.0,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,20,2,269,14.0,5.0,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,17,2,376,14.0,5.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,11,2,299,45.0,11.3,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,22,4,360,25.0,11.7,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,10,5,277,22.0,5.8,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,16,3,469,14.0,5.0,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,9,2,165,22.0,7.0,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,22,3,244,20.0,11.8,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,3,1,222,35.0,21.5,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,18,2,121,22.0,7.5,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,23,2,150,22.0,15.2,HEAVY
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,19,1,85,14.0,5.0,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,22,2,444,25.0,9.5,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,3,2,357,14.0,6.6,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,0,3,221,18.0,11.1,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,9,1,512,16.0,5.0,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,8,5,427,16.0,6.3,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,4,1,286,16.0,8.7,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,16,0,243,20.0,11.8,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,13,0,423,45.0,18.0,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,6,3,271,20.0,11.2,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,10,1,253,22.0,6.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,22,5,309,35.0,18.3,HEAVY
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,14,4,192,18.0,11.6,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,22,0,424,45.0,18.0,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,5,0,268,35.0,19.8,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,11,2,113,16.0,5.5,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,16,0,351,14.0,6.7,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,10,5,493,25.0,5.0,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,18,2,205,14.0,5.0,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,18,6,482,22.0,5.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,13,4,171,45.0,30.1,MODERATE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,7,3,517,16.0,5.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,17,6,125,45.0,15.2,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,6,4,518,45.0,13.5,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,22,4,470,45.0,15.8,HEAVY
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,9,5,340,14.0,5.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,9,1,492,35.0,5.4,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,22,5,229,18.0,10.9,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,2,3,397,25.0,10.7,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,13,6,499,25.0,8.0,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,7,2,393,18.0,7.8,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,22,3,469,25.0,8.8,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,9,5,325,16.0,5.0,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,14,6,363,22.0,10.2,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,21,1,84,22.0,7.9,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,15,5,279,14.0,7.7,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,23,4,453,16.0,5.9,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,13,4,515,35.0,10.6,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,16,6,516,25.0,7.5,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,5,1,431,45.0,17.6,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,16,5,512,16.0,5.0,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,13,3,98,22.0,16.4,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,14,3,455,22.0,8.1,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,13,3,500,20.0,6.4,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,18,2,250,14.0,5.0,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,0,5,284,25.0,13.7,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,22,0,484,22.0,7.4,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,11,3,267,20.0,5.3,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,11,2,396,20.0,5.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,2,2,327,35.0,17.6,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,23,3,297,22.0,11.8,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,9,2,441,45.0,8.1,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,5,5,435,35.0,13.6,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,6,4,467,20.0,7.1,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,15,0,490,14.0,5.0,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,23,6,447,25.0,9.4,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,5,0,461,14.0,5.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,11,1,162,35.0,11.2,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,9,6,413,25.0,5.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,5,2,512,35.0,10.7,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,4,6,413,20.0,8.2,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,20,4,202,18.0,5.4,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,13,3,328,45.0,22.6,MODERATE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,23,5,476,45.0,15.5,HEAVY
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,10,6,234,14.0,5.0,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,9,2,510,25.0,5.0,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,12,6,355,16.0,7.6,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,19,6,517,25.0,5.0,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,13,3,118,22.0,15.9,HEAVY
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,8,6,143,18.0,12.6,HEAVY
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,18,2,298,18.0,5.0,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,20,2,309,16.0,5.0,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,5,1,225,16.0,9.8,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,4,6,471,45.0,15.7,HEAVY
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,2,1,447,25.0,9.4,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,18,2,490,35.0,5.4,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,12,4,284,16.0,8.8,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,1,2,515,45.0,13.6,HEAVY
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,21,2,213,25.0,7.3,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,10,0,88,25.0,8.9,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,12,4,376,18.0,8.1,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,14,4,296,14.0,7.5,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,15,0,281,45.0,24.8,MODERATE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,3,2,315,18.0,9.3,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,0,5,238,35.0,20.9,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,16,1,453,45.0,16.6,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,17,6,114,16.0,5.5,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,20,2,482,20.0,5.0,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,20,5,140,18.0,5.9,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,2,3,342,16.0,7.8,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,11,0,193,35.0,10.6,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,0,6,371,20.0,9.1,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,11,3,327,45.0,10.6,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,10,5,493,35.0,5.4,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,3,6,403,25.0,10.5,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,7,3,119,45.0,32.6,LOW
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,7,6,116,25.0,18.2,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,10,5,124,16.0,5.4,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,19,6,475,45.0,7.3,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,18,2,200,20.0,6.0,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,5,1,245,22.0,13.0,HEAVY
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,13,3,197,25.0,16.0,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,7,0,117,22.0,16.0,HEAVY
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,19,1,495,25.0,5.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,17,5,446,45.0,8.0,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,4,5,352,16.0,7.6,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,2,1,83,22.0,16.8,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,4,6,414,22.0,9.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,8,0,450,35.0,13.0,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,21,0,450,22.0,5.0,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,14,6,336,25.0,12.3,HEAVY
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,13,4,152,25.0,17.2,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,14,4,206,16.0,10.1,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,15,6,164,18.0,12.2,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,11,0,430,16.0,5.0,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,4,2,144,20.0,13.9,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,15,3,86,35.0,26.6,MODERATE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,12,4,116,18.0,13.1,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,8,3,169,35.0,23.5,MODERATE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,22,4,223,14.0,8.6,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,17,5,454,25.0,5.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,7,5,179,45.0,29.7,MODERATE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,10,0,428,25.0,5.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,16,4,286,35.0,19.1,HEAVY
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,3,6,113,25.0,18.2,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,3,6,107,16.0,11.8,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,4,0,351,22.0,10.5,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,0,1,240,18.0,10.7,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,8,1,482,22.0,7.4,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,12,6,138,14.0,9.8,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,23,0,290,18.0,9.8,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,12,0,456,16.0,5.8,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,3,0,243,14.0,8.3,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,22,4,227,45.0,27.4,MODERATE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,10,4,202,14.0,5.0,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,3,6,249,14.0,8.2,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,8,0,191,22.0,14.2,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,2,3,455,20.0,7.3,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,20,5,101,35.0,12.2,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,13,0,503,22.0,6.9,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,17,4,218,22.0,6.4,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,6,2,101,14.0,10.4,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,21,2,178,35.0,10.9,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,16,0,224,25.0,15.3,HEAVY
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,14,0,436,14.0,5.4,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,4,1,456,25.0,9.1,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,14,0,328,16.0,8.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,3,1,255,35.0,20.3,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,7,6,488,16.0,5.3,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,6,4,511,45.0,13.8,HEAVY
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,8,3,318,25.0,12.8,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,1,6,354,22.0,10.4,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,8,1,107,18.0,13.3,HEAVY
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,8,3,410,25.0,10.4,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,10,0,369,14.0,5.0,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,8,4,257,18.0,10.4,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,11,2,107,22.0,7.6,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,3,1,353,20.0,9.5,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,20,2,185,18.0,5.5,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,3,5,431,14.0,5.5,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,17,1,198,20.0,6.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,9,4,337,45.0,10.4,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,13,6,510,14.0,5.0,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,8,5,342,22.0,10.7,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,17,2,285,45.0,11.6,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,13,0,459,22.0,8.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,7,1,426,45.0,17.9,HEAVY
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,11,3,335,25.0,5.8,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,10,6,153,25.0,8.1,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,12,1,506,35.0,10.9,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,21,4,301,45.0,11.2,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,7,1,495,35.0,11.3,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,22,4,122,45.0,32.4,LOW
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,15,3,386,25.0,11.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,12,1,419,45.0,18.2,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,1,6,343,20.0,9.7,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,16,1,456,25.0,9.1,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,7,1,114,45.0,32.8,LOW
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,7,6,196,25.0,16.0,HEAVY
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,17,5,125,18.0,6.1,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,8,4,488,25.0,8.3,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,19,0,80,25.0,9.0,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,5,0,346,20.0,9.6,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,2,0,338,45.0,22.1,MODERATE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,1,0,82,35.0,26.7,MODERATE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,12,0,502,14.0,5.0,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,17,4,285,25.0,6.4,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,18,1,436,35.0,6.4,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,17,1,394,22.0,5.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,23,6,255,45.0,26.1,MODERATE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,22,5,286,25.0,13.7,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,0,6,476,35.0,12.0,HEAVY
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,16,3,403,18.0,7.6,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,19,2,465,14.0,5.0,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,0,1,370,22.0,10.1,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,10,1,512,14.0,5.0,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,21,3,415,18.0,5.0,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,3,3,452,16.0,5.9,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,12,5,331,25.0,12.5,HEAVY
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,11,2,157,14.0,5.0,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,8,3,350,25.0,12.0,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,0,0,149,35.0,24.2,MODERATE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,0,2,326,45.0,22.7,MODERATE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,3,3,301,25.0,13.3,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,13,3,116,45.0,32.7,LOW
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,18,4,355,35.0,7.8,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,15,5,517,18.0,5.4,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,10,4,447,45.0,7.9,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,2,6,115,45.0,32.8,LOW
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,15,5,218,22.0,13.6,HEAVY
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,0,1,387,14.0,6.1,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,14,1,463,16.0,5.7,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,1,3,95,25.0,18.7,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,18,0,138,16.0,5.3,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,5,1,519,35.0,10.4,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,16,0,324,45.0,22.8,MODERATE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,8,4,478,16.0,5.5,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,7,3,85,18.0,13.7,HEAVY
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,18,5,169,18.0,5.7,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,12,6,203,16.0,10.1,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,0,5,243,22.0,13.0,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,10,3,341,45.0,10.3,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,6,4,509,22.0,6.8,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,16,3,519,20.0,6.0,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,21,4,408,20.0,5.0,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,12,5,320,16.0,8.2,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,9,4,511,20.0,5.0,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,0,5,285,14.0,7.7,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,12,1,247,20.0,11.8,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,7,6,314,20.0,10.3,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,5,3,86,25.0,19.0,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,13,4,182,35.0,23.0,MODERATE
